time,open,high,low,close,tick_volume,spread,real_volume
2016-05-11 00:00:00,446.5,452.3,446.4,450.03,3430,0,0
2016-05-12 00:00:00,449.92,451.99,447.0,449.95,4083,0,0
2016-05-13 00:00:00,449.96,454.0,448.94,451.24,3317,0,0
2016-05-15 00:00:00,454.95,458.0,453.32,454.55,406,0,0
2016-05-16 00:00:00,454.0,456.49,450.1,451.69,4449,0,0
2016-05-17 00:00:00,451.69,453.91,450.01,451.0,4122,0,0
2016-05-18 00:00:00,451.0,455.63,450.27,452.5,3578,0,0
2016-05-19 00:00:00,452.51,453.99,433.86,436.0,3983,0,0
2016-05-20 00:00:00,436.0,444.3,434.76,438.02,4094,0,0
2016-05-22 00:00:00,437.9,439.39,436.9,436.9,361,0,0
2016-05-23 00:00:00,436.9,444.7,436.9,443.7,3548,0,0
2016-05-24 00:00:00,443.63,447.99,442.1,444.7,3178,0,0
2016-05-25 00:00:00,444.7,449.77,444.7,449.0,3350,0,0
2016-05-26 00:00:00,449.0,451.89,446.0,449.23,4044,0,0
2016-05-27 00:00:00,449.23,472.27,449.0,467.2,6009,0,0
2016-05-29 00:00:00,519.0,519.8,502.3,507.5,944,0,0
2016-05-30 00:00:00,507.6,534.42,506.6,524.2,5704,0,0
2016-05-31 00:00:00,524.2,537.0,507.11,511.92,6088,0,0
2016-06-01 00:00:00,511.92,526.69,510.14,522.03,5139,0,0
2016-06-02 00:00:00,522.03,527.9,520.0,524.4,4388,0,0
2016-06-03 00:00:00,525.0,553.88,524.0,553.4,4631,0,0
2016-06-05 00:00:00,562.93,563.64,557.0,561.1,498,0,0
2016-06-06 00:00:00,560.91,577.9,559.22,574.8,5728,0,0
2016-06-07 00:00:00,574.8,582.78,551.0,562.55,5838,0,0
2016-06-08 00:00:00,561.7,571.27,560.01,567.75,4500,0,0
2016-06-09 00:00:00,567.95,568.07,558.0,561.66,4288,0,0
2016-06-10 00:00:00,561.66,567.19,560.1,565.79,3602,0,0
2016-06-12 00:00:00,630.6,644.99,624.0,628.5,1140,0,0
2016-06-13 00:00:00,629.1,688.98,610.9,679.81,7322,0,0
2016-06-14 00:00:00,679.81,685.0,637.0,671.61,7081,0,0
2016-06-15 00:00:00,671.61,677.2,649.0,667.08,6070,0,0
2016-06-16 00:00:00,667.16,738.99,661.0,727.15,8100,0,0
2016-06-17 00:00:00,727.15,733.99,679.0,725.19,7865,0,0
2016-06-19 00:00:00,725.52,733.52,725.52,728.82,442,0,0
2016-06-20 00:00:00,728.62,731.0,697.95,701.44,5802,0,0
2016-06-21 00:00:00,701.45,702.0,606.99,635.57,10082,0,0
2016-06-22 00:00:00,635.57,665.39,537.0,543.49,12448,0,0
2016-06-23 00:00:00,541.27,605.0,521.41,595.9,12280,0,0
2016-06-24 00:00:00,597.9,667.89,595.78,628.89,8168,0,0
2016-06-26 00:00:00,610.0,612.61,604.0,606.3,752,0,0
2016-06-27 00:00:00,606.3,634.01,599.0,634.01,7238,0,0
2016-06-28 00:00:00,634.01,638.99,621.85,622.0,6159,0,0
2016-06-29 00:00:00,621.68,628.75,603.9,621.85,5201,0,0
2016-06-30 00:00:00,621.86,661.84,617.0,661.3,6077,0,0
2016-07-01 00:00:00,661.31,672.99,647.17,659.4,6233,0,0
2016-07-03 00:00:00,647.86,654.06,647.32,648.61,1048,0,0
2016-07-04 00:00:00,648.5,664.69,640.05,660.23,6818,0,0
2016-07-05 00:00:00,660.15,663.0,644.0,649.5,6039,0,0
2016-07-06 00:00:00,650.5,661.4,649.5,654.83,4234,0,0
2016-07-07 00:00:00,654.84,658.99,588.57,622.31,8107,0,0
2016-07-08 00:00:00,622.32,641.16,620.11,638.01,5064,0,0
2016-07-10 00:00:00,629.46,634.46,629.12,632.35,1204,0,0
2016-07-11 00:00:00,632.35,642.99,629.98,635.61,5544,0,0
2016-07-12 00:00:00,635.61,657.99,634.0,649.01,5296,0,0
2016-07-13 00:00:00,649.01,657.99,644.0,644.0,5126,0,0
2016-07-14 00:00:00,644.0,650.99,641.98,643.6,4772,0,0
2016-07-15 00:00:00,643.4,653.99,643.24,652.2,4683,0,0
2016-07-17 00:00:00,664.12,666.0,661.0,664.79,699,0,0
2016-07-18 00:00:00,664.8,667.5,653.97,655.35,4478,0,0
2016-07-19 00:00:00,655.35,662.69,654.0,660.21,4902,0,0
2016-07-20 00:00:00,660.22,661.99,651.39,654.6,4093,0,0
